Time,ID,Type,Status,Lat,Lon,Alt,Roll,Pitch,Yaw
83.1200,2,1,0,37.61607783,126.44908167,2439.2937,0,-0.0001,0.0000
83.1200,3,1,0,37.61595748,126.44905071,2439.6230,0,-0.0001,-0.0000
83.1300,1,1,0,37.61613738,126.44885875,2437.9723,0,0.0000,-0.0000
83.1300,2,1,0,37.61609584,126.44908154,2439.2948,0,-0.0001,0.0000
83.1300,3,1,0,37.61597549,126.44905058,2439.6241,0,-0.0001,-0.0000
83.1400,1,1,0,37.61615540,126.44885863,2437.9734,0,0.0000,-0.0000
83.1400,2,1,0,37.61611385,126.44908142,2439.2958,0,-0.0001,0.0000
83.1400,3,1,0,37.61599350,126.44905045,2439.6252,0,-0.0001,-0.0000
83.1500,1,1,0,37.61617341,126.44885850,2437.9745,0,0.0000,-0.0000
83.1500,2,1,0,37.61613186,126.44908129,2439.2969,0,-0.0001,0.0000
83.1500,3,1,0,37.61601152,126.44905033,2439.6262,0,-0.0001,-0.0000
83.1600,1,1,0,37.61619142,126.44885837,2437.9755,0,0.0000,-0.0000
83.1600,2,1,0,37.61614988,126.44908116,2439.2980,0,-0.0001,0.0000
83.1600,3,1,0,37.61602953,126.44905020,2439.6273,0,-0.0001,-0.0000
83.1700,1,1,0,37.61620943,126.44885825,2437.9766,0,0.0000,-0.0000
83.1700,2,1,0,37.61616789,126.44908104,2439.2990,0,-0.0001,0.0000
83.1700,3,1,0,37.61604754,126.44905007,2439.6284,0,-0.0001,-0.0000
83.1800,1,1,0,37.61622745,126.44885812,2437.9777,0,0.0000,-0.0000
83.1800,2,1,0,37.61618590,126.44908091,2439.3001,0,-0.0001,0.0000
83.1800,3,1,0,37.61606555,126.44904995,2439.6294,0,-0.0001,-0.0000
83.1900,1,1,0,37.61624546,126.44885799,2437.9788,0,0.0000,-0.0000
83.1900,2,1,0,37.61620391,126.44908078,2439.3012,0,-0.0001,0.0000
83.1900,3,1,0,37.61608357,126.44904982,2439.6305,0,-0.0001,-0.0000
83.2000,1,1,0,37.61626347,126.44885787,2437.9799,0,0.0000,-0.0000
83.2000,2,1,0,37.61622193,126.44908066,2439.3023,0,-0.0001,0.0000
83.2000,3,1,0,37.61610158,126.44904969,2439.6316,0,-0.0001,-0.0000
83.2100,1,1,0,37.61628148,126.44885774,2437.9810,0,0.0000,-0.0000
83.2100,2,1,0,37.61623994,126.44908053,2439.3034,0,-0.0001,0.0000
83.2100,3,1,0,37.61611959,126.44904956,2439.6327,0,-0.0001,-0.0000
83.2200,1,1,0,37.61629950,126.44885761,2437.9820,0,0.0000,-0.0000
83.2200,2,1,0,37.61625795,126.44908040,2439.3044,0,-0.0001,0.0000
83.2200,3,1,0,37.61613760,126.44904944,2439.6337,0,-0.0001,-0.0000
83.2300,1,1,0,37.61631751,126.44885749,2437.9831,0,0.0000,-0.0000
83.2300,2,1,0,37.61627596,126.44908028,2439.3055,0,-0.0001,0.0000
83.2300,3,1,0,37.61615562,126.44904931,2439.6348,0,-0.0001,-0.0000
83.2400,1,1,0,37.61633552,126.44885736,2437.9842,0,0.0000,-0.0000
83.2400,2,1,0,37.61629398,126.44908015,2439.3066,0,-0.0001,0.0000
83.2400,3,1,0,37.61617363,126.44904918,2439.6359,0,-0.0001,-0.0000
83.2500,1,1,0,37.61635354,126.44885723,2437.9853,0,0.0000,-0.0000
83.2500,2,1,0,37.61631199,126.44908002,2439.3077,0,-0.0001,0.0000
83.2500,3,1,0,37.61619164,126.44904906,2439.6370,0,-0.0001,-0.0000
83.2600,1,1,0,37.61637155,126.44885710,2437.9864,0,0.0000,-0.0000
83.2600,2,1,0,37.61633000,126.44907990,2439.3088,0,-0.0001,0.0000
83.2600,3,1,0,37.61620965,126.44904893,2439.6380,0,-0.0001,-0.0000
83.2700,1,1,0,37.61638956,126.44885698,2437.9875,0,0.0000,-0.0000
83.2700,2,1,0,37.61634801,126.44907977,2439.3098,0,-0.0001,0.0000
83.2700,3,1,0,37.61622767,126.44904880,2439.6391,0,-0.0001,-0.0000
83.2800,1,1,0,37.61640757,126.44885685,2437.9886,0,0.0000,-0.0000
83.2800,2,1,0,37.61636603,126.44907964,2439.3109,0,-0.0001,0.0000
83.2800,3,1,0,37.61624568,126.44904868,2439.6402,0,-0.0001,-0.0000
83.2900,1,1,0,37.61642559,126.44885672,2437.9897,0,0.0000,-0.0000
83.2900,2,1,0,37.61638404,126.44907952,2439.3120,0,-0.0001,0.0000
83.2900,3,1,0,37.61626369,126.44904855,2439.6413,0,-0.0001,-0.0000
83.3000,1,1,0,37.61644360,126.44885660,2437.9908,0,0.0000,-0.0000
83.3000,2,1,0,37.61640205,126.44907939,2439.3131,0,-0.0001,0.0000
83.3000,3,1,0,37.61628170,126.44904842,2439.6424,0,-0.0001,-0.0000
83.3100,1,1,0,37.61646161,126.44885647,2437.9918,0,0.0000,-0.0000
83.3100,2,1,0,37.61642006,126.44907926,2439.3142,0,-0.0001,0.0000
83.3100,3,1,0,37.61629972,126.44904830,2439.6434,0,-0.0001,-0.0000
83.3200,1,1,0,37.61647962,126.44885634,2437.9929,0,0.0000,-0.0000
83.3200,2,1,0,37.61643808,126.44907914,2439.3153,0,-0.0001,0.0000
83.3200,3,1,0,37.61631773,126.44904817,2439.6445,0,-0.0001,-0.0000
83.3300,1,1,0,37.61649764,126.44885622,2437.9940,0,0.0000,-0.0000
83.3300,2,1,0,37.61645609,126.44907901,2439.3163,0,-0.0001,0.0000
83.3300,3,1,0,37.61633574,126.44904804,2439.6456,0,-0.0001,-0.0000
83.3400,1,1,0,37.61651565,126.44885609,2437.9951,0,0.0000,-0.0000
83.3400,2,1,0,37.61647410,126.44907888,2439.3174,0,-0.0001,0.0000
83.3400,3,1,0,37.61635375,126.44904792,2439.6467,0,-0.0001,-0.0000
83.3500,1,1,0,37.61653366,126.44885596,2437.9962,0,0.0000,-0.0000
83.3500,2,1,0,37.61649211,126.44907876,2439.3185,0,-0.0001,0.0000
83.3500,3,1,0,37.61637177,126.44904779,2439.6478,0,-0.0001,-0.0000
83.3600,1,1,0,37.61655167,126.44885584,2437.9973,0,0.0000,-0.0000
83.3600,2,1,0,37.61651013,126.44907863,2439.3196,0,-0.0001,0.0000
83.3600,3,1,0,37.61638978,126.44904766,2439.6489,0,-0.0001,-0.0000
83.3700,1,1,0,37.61656969,126.44885571,2437.9984,0,0.0000,-0.0000
83.3700,2,1,0,37.61652814,126.44907850,2439.3207,0,-0.0001,0.0000
83.3700,3,1,0,37.61640779,126.44904754,2439.6499,0,-0.0001,-0.0000
83.3800,1,1,0,37.61658770,126.44885558,2437.9995,0,0.0000,-0.0000
83.3800,2,1,0,37.61654615,126.44907837,2439.3218,0,-0.0001,0.0000
83.3800,3,1,0,37.61642580,126.44904741,2439.6510,0,-0.0001,-0.0000
83.3900,1,1,0,37.61660571,126.44885546,2438.0006,0,0.0000,-0.0000
83.3900,2,1,0,37.61656416,126.44907825,2439.3229,0,-0.0001,0.0000
83.3900,3,1,0,37.61644382,126.44904728,2439.6521,0,-0.0001,-0.0000
83.4000,1,1,0,37.61662372,126.44885533,2438.0017,0,0.0000,-0.0000
83.4000,2,1,0,37.61658218,126.44907812,2439.3240,0,-0.0001,0.0000
83.4000,3,1,0,37.61646183,126.44904716,2439.6532,0,-0.0001,-0.0000
83.4100,1,1,0,37.61664174,126.44885520,2438.0028,0,0.0000,-0.0000
83.4100,2,1,0,37.61660019,126.44907799,2439.3250,0,-0.0001,0.0000
83.4100,3,1,0,37.61647984,126.44904703,2439.6543,0,-0.0001,-0.0000
83.4200,1,1,0,37.61665975,126.44885508,2438.0039,0,0.0000,-0.0000
83.4200,2,1,0,37.61661820,126.44907787,2439.3261,0,-0.0001,0.0000
83.4200,3,1,0,37.61649785,126.44904690,2439.6554,0,-0.0001,-0.0000
83.4300,1,1,0,37.61667776,126.44885495,2438.0050,0,0.0000,-0.0000
83.4300,2,1,0,37.61663622,126.44907774,2439.3272,0,-0.0001,0.0000
83.4300,3,1,0,37.61651587,126.44904678,2439.6565,0,-0.0001,-0.0000
83.4400,1,1,0,37.61669577,126.44885482,2438.0061,0,0.0000,-0.0000
83.4400,2,1,0,37.61665423,126.44907761,2439.3283,0,-0.0001,0.0000
83.4400,3,1,0,37.61653388,126.44904665,2439.6575,0,-0.0001,-0.0000
83.4500,1,1,0,37.61671379,126.44885470,2438.0072,0,0.0000,-0.0000
83.4500,2,1,0,37.61667224,126.44907749,2439.3294,0,-0.0001,0.0000
83.4500,3,1,0,37.61655189,126.44904652,2439.6586,0,-0.0001,-0.0000
83.4600,1,1,0,37.61673180,126.44885457,2438.0083,0,0.0000,-0.0000
83.4600,2,1,0,37.61669025,126.44907736,2439.3305,0,-0.0001,0.0000
83.4600,3,1,0,37.61656991,126.44904640,2439.6597,0,-0.0001,-0.0000
83.4700,1,1,0,37.61674981,126.44885444,2438.0094,0,0.0000,-0.0000
83.4700,2,1,0,37.61670827,126.44907723,2439.3316,0,-0.0001,0.0000
83.4700,3,1,0,37.61658792,126.44904627,2439.6608,0,-0.0001,-0.0000
83.4800,1,1,0,37.61676782,126.44885431,2438.0105,0,0.0000,-0.0000
83.4800,2,1,0,37.61672628,126.44907711,2439.3327,0,-0.0001,0.0000
83.4800,3,1,0,37.61660593,126.44904614,2439.6619,0,-0.0001,-0.0000
83.4900,1,1,0,37.61678584,126.44885419,2438.0116,0,0.0000,-0.0000
83.4900,2,1,0,37.61674429,126.44907698,2439.3338,0,-0.0001,0.0000
83.4900,3,1,0,37.61662394,126.44904602,2439.6630,0,-0.0001,-0.0000
83.5000,1,1,0,37.61680385,126.44885406,2438.0127,0,0.0000,-0.0000
83.5000,2,1,0,37.61676230,126.44907685,2439.3349,0,-0.0001,0.0000
83.5000,3,1,0,37.61664196,126.44904589,2439.6641,0,-0.0001,-0.0000
83.5100,1,1,0,37.61682186,126.44885393,2438.0138,0,0.0000,-0.0000
83.5100,2,1,0,37.61678032,126.44907673,2439.3360,0,-0.0001,0.0000
83.5100,3,1,0,37.61665997,126.44904576,2439.6652,0,-0.0001,-0.0000
83.5200,1,1,0,37.61683987,126.44885381,2438.0149,0,0.0000,-0.0000
83.5200,2,1,0,37.61679833,126.44907660,2439.3371,0,-0.0001,0.0000
83.5200,3,1,0,37.61667798,126.44904563,2439.6663,0,-0.0001,-0.0000
83.5300,1,1,0,37.61685789,126.44885368,2438.0160,0,0.0000,-0.0000
83.5300,2,1,0,37.61681634,126.44907647,2439.3382,0,-0.0001,0.0000
83.5300,3,1,0,37.61669599,126.44904551,2439.6674,0,-0.0001,-0.0000
83.5400,1,1,0,37.61687590,126.44885355,2438.0171,0,0.0000,-0.0000
83.5400,2,1,0,37.61683435,126.44907635,2439.3393,0,-0.0001,0.0000
83.5400,3,1,0,37.61671401,126.44904538,2439.6685,0,-0.0001,-0.0000
83.5500,1,1,0,37.61689391,126.44885343,2438.0182,0,0.0000,-0.0000
83.5500,2,1,0,37.61685237,126.44907622,2439.3404,0,-0.0001,0.0000
83.5500,3,1,0,37.61673202,126.44904525,2439.6696,0,-0.0001,-0.0000
83.5600,1,1,0,37.61691192,126.44885330,2438.0193,0,0.0000,-0.0000
83.5600,2,1,0,37.61687038,126.44907609,2439.3415,0,-0.0001,0.0000
83.5600,3,1,0,37.61675003,126.44904513,2439.6707,0,-0.0001,-0.0000
83.5700,1,1,0,37.61692994,126.44885317,2438.0204,0,0.0000,-0.0000
83.5700,2,1,0,37.61688839,126.44907597,2439.3426,0,-0.0001,0.0000
83.5700,3,1,0,37.61676804,126.44904500,2439.6718,0,-0.0001,-0.0000
83.5800,1,1,0,37.61694795,126.44885305,2438.0216,0,0.0000,-0.0000
83.5800,2,1,0,37.61690640,126.44907584,2439.3437,0,-0.0001,0.0000
83.5800,3,1,0,37.61678606,126.44904487,2439.6729,0,-0.0001,-0.0000
83.5900,1,1,0,37.61696596,126.44885292,2438.0227,0,0.0000,-0.0000
83.5900,2,1,0,37.61692442,126.44907571,2439.3448,0,-0.0001,0.0000
83.5900,3,1,0,37.61680407,126.44904475,2439.6740,0,-0.0001,-0.0000
83.6000,1,1,0,37.61698398,126.44885279,2438.0238,0,0.0000,-0.0000
83.6000,2,1,0,37.61694243,126.44907559,2439.3459,0,-0.0001,0.0000
83.6000,3,1,0,37.61682208,126.44904462,2439.6751,0,-0.0001,-0.0000
83.6100,1,1,0,37.61700199,126.44885267,2438.0249,0,0.0000,-0.0000
83.6100,2,1,0,37.61696044,126.44907546,2439.3470,0,-0.0001,0.0000
83.6100,3,1,0,37.61684009,126.44904449,2439.6762,0,-0.0001,-0.0000
83.6200,1,1,0,37.61702000,126.44885254,2438.0260,0,0.0000,-0.0000
83.6200,2,1,0,37.61697845,126.44907533,2439.3481,0,-0.0001,0.0000
83.6200,3,1,0,37.61685811,126.44904437,2439.6773,0,-0.0001,-0.0000
83.6300,1,1,0,37.61703801,126.44885241,2438.0271,0,0.0000,-0.0000
83.6300,2,1,0,37.61699647,126.44907521,2439.3492,0,-0.0001,0.0000
83.6300,3,1,0,37.61687612,126.44904424,2439.6784,0,-0.0001,-0.0000
83.6400,1,1,0,37.61705603,126.44885229,2438.0282,0,0.0000,-0.0000
83.6400,2,1,0,37.61701448,126.44907508,2439.3503,0,-0.0001,0.0000
83.6400,3,1,0,37.61689413,126.44904411,2439.6795,0,-0.0001,-0.0000
83.6500,1,1,0,37.61707404,126.44885216,2438.0293,0,0.0000,-0.0000
83.6500,2,1,0,37.61703249,126.44907495,2439.3514,0,-0.0001,0.0000
83.6500,3,1,0,37.61691214,126.44904399,2439.6806,0,-0.0001,-0.0000
83.6600,1,1,0,37.61709205,126.44885203,2438.0304,0,0.0000,-0.0000
83.6600,2,1,0,37.61705050,126.44907483,2439.3525,0,-0.0001,0.0000
83.6600,3,1,0,37.61693016,126.44904386,2439.6817,0,-0.0001,-0.0000
83.6700,1,1,0,37.61711006,126.44885191,2438.0316,0,0.0000,-0.0000
83.6700,2,1,0,37.61706852,126.44907470,2439.3536,0,-0.0001,0.0000
83.6700,3,1,0,37.61694817,126.44904373,2439.6828,0,-0.0001,-0.0000
83.6800,1,1,0,37.61712808,126.44885178,2438.0327,0,0.0000,-0.0000
83.6800,2,1,0,37.61708653,126.44907457,2439.3547,0,-0.0001,0.0000
83.6800,3,1,0,37.61696618,126.44904361,2439.6839,0,-0.0001,-0.0000
83.6900,1,1,0,37.61714609,126.44885165,2438.0338,0,0.0000,-0.0000
83.6900,2,1,0,37.61710454,126.44907444,2439.3558,0,-0.0001,0.0000
83.6900,3,1,0,37.61698419,126.44904348,2439.6850,0,-0.0001,-0.0000
83.7000,1,1,0,37.61716410,126.44885152,2438.0349,0,0.0000,-0.0000
83.7000,2,1,0,37.61712255,126.44907432,2439.3569,0,-0.0001,0.0000
83.7000,3,1,0,37.61700221,126.44904335,2439.6861,0,-0.0001,-0.0000
83.7100,1,1,0,37.61718211,126.44885140,2438.0360,0,0.0000,-0.0000
83.7100,2,1,0,37.61714057,126.44907419,2439.3580,0,-0.0001,0.0000
83.7100,3,1,0,37.61702022,126.44904323,2439.6872,0,-0.0001,-0.0000
83.7200,1,1,0,37.61720013,126.44885127,2438.0371,0,0.0000,-0.0000
83.7200,2,1,0,37.61715858,126.44907406,2439.3592,0,-0.0001,0.0000
83.7200,3,1,0,37.61703823,126.44904310,2439.6883,0,-0.0001,-0.0000
83.7300,1,1,0,37.61721814,126.44885114,2438.0383,0,0.0000,-0.0000
83.7300,2,1,0,37.61717659,126.44907394,2439.3603,0,-0.0001,0.0000
83.7300,3,1,0,37.61705624,126.44904297,2439.6894,0,-0.0001,-0.0000
83.7400,1,1,0,37.61723615,126.44885102,2438.0394,0,0.0000,-0.0000
83.7400,2,1,0,37.61719460,126.44907381,2439.3614,0,-0.0001,0.0000
83.7400,3,1,0,37.61707426,126.44904285,2439.6905,0,-0.0001,-0.0000
83.7500,1,1,0,37.61725416,126.44885089,2438.0405,0,0.0000,-0.0000
83.7500,2,1,0,37.61721262,126.44907368,2439.3625,0,-0.0001,0.0000
83.7500,3,1,0,37.61709227,126.44904272,2439.6916,0,-0.0001,-0.0000
83.7600,1,1,0,37.61727218,126.44885076,2438.0416,0,0.0000,-0.0000
83.7600,2,1,0,37.61723063,126.44907356,2439.3636,0,-0.0001,0.0000
83.7600,3,1,0,37.61711028,126.44904259,2439.6927,0,-0.0001,-0.0000
83.7700,1,1,0,37.61729019,126.44885064,2438.0427,0,0.0000,-0.0000
83.7700,2,1,0,37.61724864,126.44907343,2439.3647,0,-0.0001,0.0000
83.7700,3,1,0,37.61712829,126.44904247,2439.6938,0,-0.0001,-0.0000
83.7800,1,1,0,37.61730820,126.44885051,2438.0439,0,0.0000,-0.0000
83.7800,2,1,0,37.61726666,126.44907330,2439.3658,0,-0.0001,0.0000
83.7800,3,1,0,37.61714631,126.44904234,2439.6949,0,-0.0001,-0.0000
83.7900,1,1,0,37.61732621,126.44885038,2438.0450,0,0.0000,-0.0000
83.7900,2,1,0,37.61728467,126.44907318,2439.3669,0,-0.0001,0.0000
83.7900,3,1,0,37.61716432,126.44904221,2439.6961,0,-0.0001,-0.0000
83.8000,1,1,0,37.61734423,126.44885026,2438.0461,0,0.0000,-0.0000
83.8000,2,1,0,37.61730268,126.44907305,2439.3681,0,-0.0001,0.0000
83.8000,3,1,0,37.61718233,126.44904209,2439.6972,0,-0.0001,-0.0000
83.8100,1,1,0,37.61736224,126.44885013,2438.0472,0,0.0000,-0.0000
83.8100,2,1,0,37.61732069,126.44907292,2439.3692,0,-0.0001,0.0000
83.8100,3,1,0,37.61720034,126.44904196,2439.6983,0,-0.0001,-0.0000
83.8200,1,1,0,37.61738025,126.44885000,2438.0484,0,0.0000,-0.0000
83.8200,2,1,0,37.61733871,126.44907280,2439.3703,0,-0.0001,0.0000
83.8200,3,1,0,37.61721836,126.44904183,2439.6994,0,-0.0001,-0.0000
83.8300,1,1,0,37.61739826,126.44884988,2438.0495,0,0.0000,-0.0000
83.8300,2,1,0,37.61735672,126.44907267,2439.3714,0,-0.0001,0.0000
83.8300,3,1,0,37.61723637,126.44904170,2439.7005,0,-0.0001,-0.0000
83.8400,1,1,0,37.61741628,126.44884975,2438.0506,0,0.0000,-0.0000
83.8400,2,1,0,37.61737473,126.44907254,2439.3725,0,-0.0001,0.0000
83.8400,3,1,0,37.61725438,126.44904158,2439.7016,0,-0.0001,-0.0000
83.8500,1,1,0,37.61743429,126.44884962,2438.0517,0,0.0000,-0.0000
83.8500,2,1,0,37.61739274,126.44907242,2439.3736,0,-0.0001,0.0000
83.8500,3,1,0,37.61727240,126.44904145,2439.7027,0,-0.0001,-0.0000
83.8600,1,1,0,37.61745230,126.44884950,2438.0529,0,0.0000,-0.0000
83.8600,2,1,0,37.61741076,126.44907229,2439.3748,0,-0.0001,0.0000
83.8600,3,1,0,37.61729041,126.44904132,2439.7038,0,-0.0001,-0.0000
83.8700,1,1,0,37.61747031,126.44884937,2438.0540,0,0.0000,-0.0000
83.8700,2,1,0,37.61742877,126.44907216,2439.3759,0,-0.0001,0.0000
83.8700,3,1,0,37.61730842,126.44904120,2439.7050,0,-0.0001,-0.0000
83.8800,1,1,0,37.61748833,126.44884924,2438.0551,0,0.0000,-0.0000
83.8800,2,1,0,37.61744678,126.44907204,2439.3770,0,-0.0001,0.0000
83.8800,3,1,0,37.61732643,126.44904107,2439.7061,0,-0.0001,-0.0000
83.8900,1,1,0,37.61750634,126.44884912,2438.0562,0,0.0000,-0.0000
83.8900,2,1,0,37.61746479,126.44907191,2439.3781,0,-0.0001,0.0000
83.8900,3,1,0,37.61734445,126.44904094,2439.7072,0,-0.0001,-0.0000
83.9000,1,1,0,37.61752435,126.44884899,2438.0574,0,0.0000,-0.0000
83.9000,2,1,0,37.61748281,126.44907178,2439.3792,0,-0.0001,0.0000
83.9000,3,1,0,37.61736246,126.44904082,2439.7083,0,-0.0001,-0.0000
83.9100,1,1,0,37.61754236,126.44884886,2438.0585,0,0.0000,-0.0000
83.9100,2,1,0,37.61750082,126.44907166,2439.3804,0,-0.0001,0.0000
83.9100,3,1,0,37.61738047,126.44904069,2439.7094,0,-0.0001,-0.0000
83.9200,1,1,0,37.61756038,126.44884873,2438.0596,0,0.0000,-0.0000
83.9200,2,1,0,37.61751883,126.44907153,2439.3815,0,-0.0001,0.0000
83.9200,3,1,0,37.61739848,126.44904056,2439.7105,0,-0.0001,-0.0000
83.9300,1,1,0,37.61757839,126.44884861,2438.0608,0,0.0000,-0.0000
83.9300,2,1,0,37.61753684,126.44907140,2439.3826,0,-0.0001,0.0000
83.9300,3,1,0,37.61741650,126.44904044,2439.7117,0,-0.0001,-0.0000
83.9400,1,1,0,37.61759640,126.44884848,2438.0619,0,0.0000,-0.0000
83.9400,2,1,0,37.61755486,126.44907128,2439.3837,0,-0.0001,0.0000
83.9400,3,1,0,37.61743451,126.44904031,2439.7128,0,-0.0001,-0.0000
83.9500,1,1,0,37.61761442,126.44884835,2438.0630,0,0.0000,-0.0000
83.9500,2,1,0,37.61757287,126.44907115,2439.3849,0,-0.0001,0.0000
83.9500,3,1,0,37.61745252,126.44904018,2439.7139,0,-0.0001,-0.0000
83.9600,1,1,0,37.61763243,126.44884823,2438.0641,0,0.0000,-0.0000
83.9600,2,1,0,37.61759088,126.44907102,2439.3860,0,-0.0001,0.0000
83.9600,3,1,0,37.61747053,126.44904006,2439.7150,0,-0.0001,-0.0000
83.9700,1,1,0,37.61765044,126.44884810,2438.0653,0,0.0000,-0.0000
83.9700,2,1,0,37.61760889,126.44907090,2439.3871,0,-0.0001,0.0000
83.9700,3,1,0,37.61748855,126.44903993,2439.7162,0,-0.0001,-0.0000
83.9800,1,1,0,37.61766845,126.44884797,2438.0664,0,0.0000,-0.0000
83.9800,2,1,0,37.61762691,126.44907077,2439.3882,0,-0.0001,0.0000
83.9800,3,1,0,37.61750656,126.44903980,2439.7173,0,-0.0001,-0.0000
83.9900,1,1,0,37.61768647,126.44884785,2438.0675,0,0.0000,-0.0000
83.9900,2,1,0,37.61764492,126.44907064,2439.3894,0,-0.0001,0.0000
83.9900,3,1,0,37.61752457,126.44903968,2439.7184,0,-0.0001,-0.0000
84.0000,1,1,0,37.61770448,126.44884772,2438.0687,0,0.0000,-0.0000
84.0000,2,1,0,37.61766293,126.44907052,2439.3905,0,-0.0001,0.0000
84.0000,3,1,0,37.61754258,126.44903955,2439.7195,0,-0.0001,-0.0000
84.0100,1,1,0,37.61772249,126.44884759,2438.0698,0,0.0000,-0.0000
84.0100,2,1,0,37.61768094,126.44907039,2439.3916,0,-0.0001,0.0000
84.0100,3,1,0,37.61756060,126.44903942,2439.7206,0,-0.0001,-0.0000
84.0200,1,1,0,37.61774050,126.44884747,2438.0710,0,0.0000,-0.0000
84.0200,2,1,0,37.61769896,126.44907026,2439.3927,0,-0.0001,0.0000
84.0200,3,1,0,37.61757861,126.44903930,2439.7218,0,-0.0001,-0.0000
84.0300,1,1,0,37.61775852,126.44884734,2438.0721,0,0.0000,-0.0000
84.0300,2,1,0,37.61771697,126.44907013,2439.3939,0,-0.0001,0.0000
84.0300,3,1,0,37.61759662,126.44903917,2439.7229,0,-0.0001,-0.0000
84.0400,1,1,0,37.61777653,126.44884721,2438.0732,0,0.0000,-0.0000
84.0400,2,1,0,37.61773498,126.44907001,2439.3950,0,-0.0001,0.0000
84.0400,3,1,0,37.61761463,126.44903904,2439.7240,0,-0.0001,-0.0000
84.0500,1,1,0,37.61779454,126.44884709,2438.0744,0,0.0000,-0.0000
84.0500,2,1,0,37.61775299,126.44906988,2439.3961,0,-0.0001,0.0000
84.0500,3,1,0,37.61763265,126.44903892,2439.7252,0,-0.0001,-0.0000
84.0600,1,1,0,37.61781255,126.44884696,2438.0755,0,0.0000,-0.0000
84.0600,2,1,0,37.61777101,126.44906975,2439.3973,0,-0.0001,0.0000
84.0600,3,1,0,37.61765066,126.44903879,2439.7263,0,-0.0001,-0.0000
84.0700,1,1,0,37.61783057,126.44884683,2438.0766,0,0.0000,-0.0000
84.0700,2,1,0,37.61778902,126.44906963,2439.3984,0,-0.0001,0.0000
84.0700,3,1,0,37.61766867,126.44903866,2439.7274,0,-0.0001,-0.0000
84.0800,1,1,0,37.61784858,126.44884671,2438.0778,0,0.0000,-0.0000
84.0800,2,1,0,37.61780703,126.44906950,2439.3995,0,-0.0001,0.0000
84.0800,3,1,0,37.61768668,126.44903854,2439.7285,0,-0.0001,-0.0000
84.0900,1,1,0,37.61786659,126.44884658,2438.0789,0,0.0000,-0.0000
84.0900,2,1,0,37.61782504,126.44906937,2439.4007,0,-0.0001,0.0000
84.0900,3,1,0,37.61770470,126.44903841,2439.7297,0,-0.0001,-0.0000
84.1000,1,1,0,37.61788460,126.44884645,2438.0801,0,0.0000,-0.0000
84.1000,2,1,0,37.61784306,126.44906925,2439.4018,0,-0.0001,0.0000
84.1000,3,1,0,37.61772271,126.44903828,2439.7308,0,-0.0001,-0.0000
84.1100,1,1,0,37.61790262,126.44884632,2438.0812,0,0.0000,-0.0000
84.1100,2,1,0,37.61786107,126.44906912,2439.4029,0,-0.0001,0.0000
84.1100,3,1,0,37.61774072,126.44903816,2439.7319,0,-0.0001,-0.0000
84.1200,1,1,0,37.61792063,126.44884620,2438.0824,0,0.0000,-0.0000
84.1200,2,1,0,37.61787908,126.44906899,2439.4041,0,-0.0001,0.0000
84.1200,3,1,0,37.61775873,126.44903803,2439.7331,0,-0.0001,-0.0000
84.1300,1,1,0,37.61793864,126.44884607,2438.0835,0,0.0000,-0.0000
84.1300,2,1,0,37.61789709,126.44906887,2439.4052,0,-0.0001,0.0000
84.1300,3,1,0,37.61777675,126.44903790,2439.7342,0,-0.0001,-0.0000
84.1400,1,1,0,37.61795665,126.44884594,2438.0846,0,0.0000,-0.0000
84.1400,2,1,0,37.61791511,126.44906874,2439.4063,0,-0.0001,0.0000
84.1400,3,1,0,37.61779476,126.44903777,2439.7353,0,-0.0001,-0.0000
84.1500,1,1,0,37.61797467,126.44884582,2438.0858,0,0.0000,-0.0000
84.1500,2,1,0,37.61793312,126.44906861,2439.4075,0,-0.0001,0.0000
84.1500,3,1,0,37.61781277,126.44903765,2439.7365,0,-0.0001,-0.0000
84.1600,1,1,0,37.61799268,126.44884569,2438.0869,0,0.0000,-0.0000
84.1600,2,1,0,37.61795113,126.44906849,2439.4086,0,-0.0001,0.0000
84.1600,3,1,0,37.61783078,126.44903752,2439.7376,0,-0.0001,-0.0000
84.1700,1,1,0,37.61801069,126.44884556,2438.0881,0,0.0000,-0.0000
84.1700,2,1,0,37.61796915,126.44906836,2439.4097,0,-0.0001,0.0000
84.1700,3,1,0,37.61784880,126.44903739,2439.7387,0,-0.0001,-0.0000
84.1800,1,1,0,37.61802870,126.44884544,2438.0892,0,0.0000,-0.0000
84.1800,2,1,0,37.61798716,126.44906823,2439.4109,0,-0.0001,0.0000
84.1800,3,1,0,37.61786681,126.44903727,2439.7399,0,-0.0001,-0.0000
84.1900,1,1,0,37.61804672,126.44884531,2438.0904,0,0.0000,-0.0000
84.1900,2,1,0,37.61800517,126.44906811,2439.4120,0,-0.0001,0.0000
84.1900,3,1,0,37.61788482,126.44903714,2439.7410,0,-0.0001,-0.0000
84.2000,1,1,0,37.61806473,126.44884518,2438.0915,0,0.0000,-0.0000
84.2000,2,1,0,37.61802318,126.44906798,2439.4132,0,-0.0001,0.0000
84.2000,3,1,0,37.61790284,126.44903701,2439.7421,0,-0.0001,-0.0000
84.2100,1,1,0,37.61808274,126.44884506,2438.0927,0,0.0000,-0.0000
84.2100,2,1,0,37.61804120,126.44906785,2439.4143,0,-0.0001,0.0000
84.2100,3,1,0,37.61792085,126.44903689,2439.7433,0,-0.0001,-0.0000
